movie_id,title,genres,director,actor,language,country,year
154,Belle de jour,['Drama'],Luis_Buñuel,"['Michel_Piccoli', 'Catherine_Deneuve', 'Pierre_Clémenti', 'Jean_Sorel']","['Spanish', 'French']","['France', 'Italy']",1967
155,Beyond Rangoon,"['Drama', 'War']",John_Boorman,"['Patricia_Arquette', 'Spalding_Gray', 'Frances_McDormand']",['English'],['United_States'],1995
156,Blue in the Face,['Comedy'],Wayne_Wang|Paul_Auster,"['Michael_J._Fox', 'Roseanne_Barr', 'Giancarlo_Esposito', 'Mira_Sorvino', 'Malik_Yoba', 'Mel_Gorham', 'Harvey_Keitel', 'Lily_Tomlin', 'Lou_Reed', 'Victor_Argo', 'Jim_Jarmusch']",['English'],['United_States'],1995
157,Canadian Bacon,"['Comedy', 'War']",Michael_Moore,"['Alan_Alda', ""Kevin_J._O'Connor"", 'G.D._Spradlin', 'Rip_Torn', 'Bill_Nunn', 'Rhea_Perlman', 'John_Candy', 'Kevin_Pollak']",['English'],"['Canada', 'United_States']",1994
158,Casper,"['Adventure', ""Children's""]",Brad_Silberling,"['Christina_Ricci', 'Cathy_Moriarty', 'Bill_Pullman', 'Eric_Idle']",['English'],['United_States'],1995
159,Clockers,['Drama'],Spike_Lee,"['Mekhi_Phifer', 'Isaiah_Washington', 'Harvey_Keitel', 'Keith_David', 'Delroy_Lindo', 'John_Turturro']",['English'],['United_States'],1995
160,Congo,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",Frank_Marshall,"['Laura_Linney', 'Dylan_Walsh', 'Bruce_Campbell', 'Joe_Don_Baker', 'Tim_Curry', 'Grant_Heslov', 'Ernie_Hudson']",['English'],['United_States'],1995
161,Crimson Tide,"['Drama', 'Thriller', 'War']",Tony_Scott,"['Denzel_Washington', 'Viggo_Mortensen', 'Matt_Craven', 'James_Gandolfini', 'Gene_Hackman', 'George_Dzundza']",['English'],['United_States'],1995
162,Crumb,['Documentary'],Terry_Zwigoff,"['Aline_Kominsky-Crumb', 'Charles_Crumb', 'Maxon_Crumb', 'Robert_Crumb']",['English'],['United_States'],1994
163,Desperado,"['Action', 'Romance', 'Thriller']",Robert_Rodriguez,"['Quentin_Tarantino', 'Salma_Hayek', 'Joaquim_de_Almeida', 'Cheech_Marin', 'Antonio_Banderas', 'Steve_Buscemi']","['Spanish', 'English']",['United_States'],1995
164,Devil in a Blue Dress,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",Carl_Franklin,"['Don_Cheadle', 'Denzel_Washington', 'Tom_Sizemore', 'Maury_Chaykin', 'Jennifer_Beals']",['English'],['United_States'],1995
165,Die Hard: With a Vengeance,"['Action', 'Thriller']",John_McTiernan,"['Graham_Greene', 'Colleen_Camp', 'Jeremy_Irons', 'Samuel_L._Jackson', 'Bruce_Willis', 'Larry_Bryggman', 'Sam_Phillips']","['English', 'German']",['United_States'],1995
166,"Doom Generation, The","['Comedy', 'Drama']",Gregg_Araki,"['Johnathon_Schaech', 'James_Duval', 'Rose_McGowan']",['English'],"['France', 'United_States']",1995
167,Feast of July,['Drama'],Christopher_Menaul,"['Tom_Bell', 'James_Purefoy', 'Greg_Wise', 'Embeth_Davidtz', 'Kenneth_Anderson', 'Ben_Chaplin', 'Gemma_Jones']",['English'],"['United_Kingdom', 'United_States']",1995
168,First Knight,"['Action', 'Adventure', 'Drama', 'Romance']",Jerry_Zucker,"['Ben_Cross', 'Julia_Ormond', 'Richard_Gere', 'Sean_Connery']",['English'],"['United_Kingdom', 'United_States']",1995
169,Free Willy 2: The Adventure Home,"['Adventure', ""Children's"", 'Drama']",Dwight_Little,"['Elizabeth_Peña', 'Jayne_Atkinson', 'Jon_Tenney', 'August_Schellenberg', 'Jason_James_Richter', 'Michael_Madsen']",['English'],['United_States'],1995
170,Hackers,"['Action', 'Crime', 'Thriller']",Iain_Softley,"['Lorraine_Bracco', 'Fisher_Stevens', 'Jonny_Lee_Miller', 'Angelina_Jolie']",['English'],['United_States'],1995
171,Jeffrey,['Comedy'],,[''],[''],[''],1995
172,Johnny Mnemonic,"['Action', 'Sci-Fi', 'Thriller']",Robert_Longo,"['Dolph_Lundgren', 'Takeshi_Kitano', 'Dina_Meyer', 'Ice-T', 'Keanu_Reeves']",['English'],"['Canada', 'United_States']",1995
173,Judge Dredd,"['Action', 'Adventure', 'Sci-Fi']",Danny_Cannon,"['Jürgen_Prochnow', 'Joan_Chen', 'Rob_Schneider', 'Armand_Assante', 'Max_von_Sydow', 'Sylvester_Stallone', 'Diane_Lane']",['English'],['United_States'],1995
174,Jury Duty,['Comedy'],John_Fortenberry,"['Shelley_Winters', 'Charles_Napier', 'Stanley_Tucci', 'Abe_Vigoda', 'Brian_Doyle-Murray', 'Tia_Carrere', 'Pauly_Shore']",['English'],['United_States'],1995
175,Kids,['Drama'],Larry_Clark,"['Leo_Fitzpatrick', 'Justin_Pierce', 'Rosario_Dawson', 'Chloë_Sevigny']",['English'],['United_States'],1995
176,Living in Oblivion,['Comedy'],Tom_DiCillo,"['Peter_Dinklage', 'Catherine_Keener', 'Danielle_von_Zerneck', 'Dermot_Mulroney', 'James_LeGros', 'Steve_Buscemi']",['English'],['United_States'],1995
177,Lord of Illusions,['Horror'],Clive_Barker,"['Daniel_von_Bargen', ""Kevin_J._O'Connor"", 'Famke_Janssen', 'Scott_Bakula']",['English'],['United_States'],1995
178,Love & Human Remains,['Comedy'],Denys_Arcand,"['Thomas_Gibson', 'Joanne_Vannicola', 'Cameron_Bancroft', 'Matthew_Ferguson', 'Mia_Kirshner', 'Ruth_Marshall', 'Rick_Roberts']",['English'],['Canada'],1993
179,Mad Love,"['Drama', 'Romance']",Antonia_Bird,"[""Chris_O'Donnell"", 'Joan_Allen', 'Drew_Barrymore']",['English'],['United_States'],1995
180,Mallrats,['Comedy'],Kevin_Smith,"['Claire_Forlani', 'Ben_Affleck', 'Michael_Rooker', 'Shannen_Doherty', 'Priscilla_Barnes', 'Jason_Lee', 'Jeremy_London']",['English'],['United_States'],1995
181,Mighty Morphin Power Rangers: The Movie,"['Action', ""Children's""]",Bryan_Spicer,"['Amy_Jo_Johnson', 'Jason_Narvy', 'Jason_David_Frank', 'Johnny_Yong_Bosch', 'Paul_Schrier', 'Steve_Cardenas', 'Paul_Freeman', 'Karan_Ashley', 'David_Yost']",['English'],['United_States'],1995
182,Moonlight and Valentino,"['Drama', 'Romance']",David_Anspaugh,"['Jon_Bon_Jovi', 'Whoopi_Goldberg', 'Kathleen_Turner', 'Elizabeth_Perkins', 'Gwyneth_Paltrow']",['English'],"['Canada', 'United_Kingdom', 'United_States']",1995
183,Mute Witness,['Thriller'],Anthony_Waller,"['Oleg_Yankovsky', 'Alec_Guinness', 'Marina_Zudina', 'Fay_Ripley']","['English', 'Russian', 'German']","['United_Kingdom', 'Germany', 'Russia']",1994
184,Nadja,['Drama'],Michael_Almereyda,"['Galaxy_Craze', 'Peter_Fonda', 'Elina_Löwensohn', 'Karl_Geary', 'Martin_Donovan', 'Suzy_Amis', 'Jared_Harris']",['English'],['United_States'],1994
185,"Net, The","['Sci-Fi', 'Thriller']",Robert_Lieberman,"['Brian_Dennehy', 'Joanna_Going', 'Kris_Kristofferson', 'Scott_Bakula']",['English'],['United_States'],1995
186,Nine Months,['Comedy'],Chris_Columbus,"['Tom_Arnold', 'Hugh_Grant', 'Robin_Williams', 'Jeff_Goldblum', 'Joan_Cusack', 'Julianne_Moore']",['English'],['United_States'],1995
187,Party Girl,['Comedy'],Daisy_von_Scherler_Mayer,"['Liev_Schreiber', 'Guillermo_Díaz', 'Parker_Posey', 'Anthony_DeSando']",['English'],['United_States'],1995
188,"Prophecy, The",['Horror'],John_Frankenheimer,"['Armand_Assante', 'Robert_Foxworth', 'Talia_Shire']",['English'],[''],1995
189,Reckless,['Comedy'],Norman_René,"['Scott_Glenn', 'Tony_Goldwyn', 'Mia_Farrow', 'Mary-Louise_Parker']",['English'],['United_States'],1995
190,Safe,['Thriller'],Todd_Haynes,"['Xander_Berkeley', 'Peter_Friedman', 'James_LeGros', 'Julianne_Moore']",['English'],"['United_Kingdom', 'United_States']",1995
191,"Scarlet Letter, The",['Drama'],Roland_Joffé,"['Joan_Plowright', 'Robert_Duvall', 'Gary_Oldman', 'Demi_Moore', 'Robert_Prosky', 'Edward_Hardwicke']",['English'],['United_States'],1995
192,"Show, The",['Documentary'],Kenny_Ortega,"['Ashley_Tisdale', 'Monique_Coleman', 'Vanessa_Hudgens', 'Corbin_Bleu', 'Zac_Efron', 'Lucas_Grabeel']",['English'],['United_States'],1995
193,Showgirls,['Drama'],Paul_Verhoeven,"['Alan_Rachins', 'Kyle_MacLachlan', 'Gina_Gershon', 'Glenn_Plummer', 'Gina_Ravera', 'Robert_Davi', 'Elizabeth_Berkley']",['English'],"['France', 'United_States']",1995
194,Smoke,['Drama'],Wayne_Wang,"['Giancarlo_Esposito', 'Harold_Perrineau', 'Harvey_Keitel', 'William_Hurt', 'Ashley_Judd', 'Stockard_Channing', 'Forest_Whitaker']",['English'],"['Japan', 'Germany', 'United_States']",1995
195,Something to Talk About,"['Comedy', 'Drama', 'Romance']",Lasse_Hallström,"['Kyra_Sedgwick', 'Robert_Duvall', 'Gena_Rowlands', 'Julia_Roberts', 'Dennis_Quaid']",['English'],['United_States'],1995
196,Species,"['Horror', 'Sci-Fi']",Roger_Donaldson,"['Alfred_Molina', 'Natasha_Henstridge', 'Forest_Whitaker', 'Marg_Helgenberger', 'Ben_Kingsley', 'Michael_Madsen']",['English'],['United_States'],1995
197,"Stars Fell on Henrietta, The",['Drama'],James_Keach,"['Brian_Dennehy', 'Aidan_Quinn', 'Robert_Duvall', 'Frances_Fisher']",['English'],['United_States'],1995
198,Strange Days,"['Action', 'Crime', 'Sci-Fi']",Kathryn_Bigelow,"['Michael_Wincott', 'Juliette_Lewis', 'Tom_Sizemore', ""Vincent_D'Onofrio"", 'Angela_Bassett', 'Ralph_Fiennes']",['English'],['United_States'],1995
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)","['Drama', 'Musical']",Jacques_Demy,"['Anne_Vernon', 'Catherine_Deneuve', 'Nino_Castelnuovo', 'Marc_Michel']",['French'],"['France', 'Germany']",1964
200,"Tie That Binds, The",['Thriller'],Wesley_Strick,"['Daryl_Hannah', 'Moira_Kelly', 'Keith_Carradine', 'Vincent_Spano']",['English'],['United_States'],1995
201,Three Wishes,['Drama'],Martha_Coolidge,"['Mary_Elizabeth_Mastrantonio', 'Joseph_Mazzello', ""Michael_O'Keefe"", 'Diane_Venora', 'Patrick_Swayze', 'David_Marshall_Grant']",['English'],['United_States'],1995
202,Total Eclipse,"['Drama', 'Romance']",Agnieszka_Holland,"['David_Thewlis', 'Romane_Bohringer', 'Dominique_Blanc', 'Leonardo_DiCaprio']",['English'],"['United_Kingdom', 'Italy', 'United_States', 'France', 'Belgium']",1995
203,"To Wong Foo, Thanks for Everything! Julie Newmar",['Comedy'],Beeban_Kidron,"['Wesley_Snipes', 'Blythe_Danner', 'Patrick_Swayze', 'Chris_Penn', 'Stockard_Channing', 'Arliss_Howard', 'John_Leguizamo']",['English'],['United_States'],1995
204,Under Siege 2: Dark Territory,['Action'],Geoff_Murphy,"['Steven_Seagal', 'Morris_Chestnut', 'Katherine_Heigl', 'Everett_McGill', 'Eric_Bogosian']",['English'],['United_States'],1995
205,Unstrung Heroes,"['Comedy', 'Drama']",Diane_Keaton,"['Michael_Richards', 'John_Turturro', 'Andie_MacDowell', 'Maury_Chaykin']",['English'],['United_States'],1995
206,Unzipped,['Documentary'],Douglas_Keeve,"['Kate_Moss', 'Linda_Evangelista', 'Naomi_Campbell', 'Cindy_Crawford', 'Isaac_Mizrahi']",['English'],['United_States'],1995
207,"Walk in the Clouds, A","['Drama', 'Romance']",Alfonso_Arau,"['Giancarlo_Giannini', 'Aitana_Sánchez-Gijón', 'Keanu_Reeves', 'Anthony_Quinn']",['English'],['United_States'],1995
208,Waterworld,"['Action', 'Adventure']",Kevin_Reynolds,"['Michael_Jeter', 'Jeanne_Tripplehorn', 'Dennis_Hopper', 'Tina_Majorino', 'Kevin_Costner']",['English'],['United_States'],1995
209,White Man's Burden,['Drama'],Desmond_Nakano,"['Margaret_Avery', 'Tom_Bower', 'Harry_Belafonte', 'Kelly_Lynch', 'John_Travolta']",['English'],['United_States'],1995
210,Wild Bill,['Western'],,[''],[''],[''],1995
211,"Browning Version, The",['Drama'],Mike_Figgis,"['Matthew_Modine', 'Greta_Scacchi', 'Albert_Finney']",['English'],['United_Kingdom'],1994
212,Bushwhacked,['Comedy'],Greg_Beeman,"['Anthony_Heald', 'Jon_Polito', 'Ann_Dowd', 'Brad_Sullivan', 'Daniel_Stern']",['English'],['United_States'],1995
213,Burnt By the Sun (Utomlyonnye solntsem),['Drama'],Nikita_Mikhalkov,"['Nikita_Mikhalkov', 'Nadezhda_Mikhalkova', 'Oleg_Menshikov', 'Ingeborga_Dapkūnaitė']",['Russian'],"['France', 'Russia']",1994
214,Before the Rain (Pred dozhdot),['Drama'],,[''],[''],[''],1994
215,Before Sunrise,"['Drama', 'Romance']",Richard_Linklater,"['Julie_Delpy', 'Ethan_Hawke']",['English'],"['Austria', 'United_States']",1995
216,Billy Madison,['Comedy'],Tamra_Davis,"['Darren_McGavin', 'Norm_Macdonald', 'Adam_Sandler', 'Josh_Mostel', 'Bridgette_Wilson', 'Bradley_Whitford']",['English'],['United_States'],1995
217,"Babysitter, The","['Drama', 'Thriller']",,[''],[''],[''],1995
218,Boys on the Side,"['Comedy', 'Drama']",Herbert_Ross,"['Drew_Barrymore', 'Whoopi_Goldberg', 'Mary-Louise_Parker']",['English'],['United_States'],1995
219,"Cure, The",['Drama'],Kiyoshi_Kurosawa,"['Masato_Hagiwara', 'Kōji_Yakusho', 'Tsuyoshi_Ujiki', 'Anna_Nakagawa']",['Japanese'],['Japan'],1995
220,Castle Freak,['Horror'],Stuart_Gordon,"['Barbara_Crampton', 'Jeffrey_Combs']",[''],['United_States'],1995
222,Circle of Friends,"['Drama', 'Romance']",Pat_O'Connor,"[""Chris_O'Donnell"", 'Colin_Firth', 'Minnie_Driver', 'Saffron_Burrows', ""Geraldine_O'Rawe""]",['English'],"['United_Kingdom', 'Ireland', 'United_States']",1995
223,Clerks,['Comedy'],Kevin_Smith,"['Jason_Mewes', ""Brian_O'Halloran"", 'Rosario_Dawson', 'Jennifer_Schwalbach_Smith', 'Trevor_Fehrman', 'Jeff_Anderson']",['English'],['United_States'],1994
224,Don Juan DeMarco,"['Comedy', 'Drama', 'Romance']",Jeremy_Leven,"['Faye_Dunaway', 'Rachel_Ticotin', 'Bob_Dishy', 'Johnny_Depp', 'Marlon_Brando', 'Géraldine_Pailhas']","['Spanish', 'English']",['United_States'],1995
225,Disclosure,"['Drama', 'Thriller']",,[''],[''],[''],1994
226,Dream Man,['Thriller'],,[''],[''],[''],1995
227,Drop Zone,['Action'],John_Badham,"['Wesley_Snipes', 'Gary_Busey', 'Michael_Jeter', 'Yancy_Butler']",['English'],['United_States'],1994
228,Destiny Turns on the Radio,['Comedy'],,"['Dylan_McDermott', 'Quentin_Tarantino', 'Tracey_Walter', 'Nancy_Travis', 'Allen_Garfield', 'Jim_Belushi', 'James_LeGros']",['English'],['United_States'],1995
229,Death and the Maiden,"['Drama', 'Thriller']",Roman_Polanski,"['Sigourney_Weaver', 'Stuart_Wilson', 'Ben_Kingsley']",['English'],"['United_Kingdom', 'France', 'United_States']",1994
230,Dolores Claiborne,"['Drama', 'Thriller']",Taylor_Hackford,"['Judy_Parfitt', 'Jennifer_Jason_Leigh', 'John_C._Reilly', 'Kathy_Bates', 'Christopher_Plummer', 'Eric_Bogosian', 'David_Strathairn']",['English'],['United_States'],1994
231,Dumb & Dumber,['Comedy'],Peter_Farrelly,"['Karen_Duffy', 'Charles_Rocket', 'Mike_Starr', 'Teri_Garr', 'Jim_Carrey', 'Lauren_Holly', 'Jeff_Daniels']",['English'],['United_States'],1994
232,Eat Drink Man Woman,"['Comedy', 'Drama']",,[''],[''],[''],1994
233,Exotica,['Drama'],Atom_Egoyan,"['Bruce_Greenwood', 'Don_McKellar', 'Mia_Kirshner', 'Arsinée_Khanjian', 'Elias_Koteas']",['English'],['Canada'],1994
234,Exit to Eden,['Comedy'],Garry_Marshall,"['Hector_Elizondo', 'Dana_Delany', 'Iman', ""Rosie_O'Donnell"", 'Paul_Mercurio', 'Dan_Aykroyd', 'Stuart_Wilson']",['English'],['United_States'],1994
235,Ed Wood,"['Comedy', 'Drama']",Tim_Burton,"['Jeffrey_Jones', 'Bill_Murray', 'Sarah_Jessica_Parker', 'Martin_Landau', 'Johnny_Depp', 'Patricia_Arquette']",['English'],['United_States'],1994
236,French Kiss,"['Comedy', 'Romance']",Lawrence_Kasdan,"['Suzan_Anbeh', 'Kevin_Kline', 'Meg_Ryan', 'Jean_Reno', 'François_Cluzet', 'Timothy_Hutton']","['English', 'French']","['United_Kingdom', 'United_States']",1995
237,Forget Paris,"['Comedy', 'Romance']",Billy_Crystal,"['Julie_Kavner', 'Debra_Winger', 'Richard_Masur', 'Billy_Crystal', 'Joe_Mantegna', 'Cathy_Moriarty']",['English'],['United_States'],1995
238,Far From Home: The Adventures of Yellow Dog,"['Adventure', ""Children's""]",Phillip_Borsos,"['Jesse_Bradford', 'Bruce_Davison', 'Mimi_Rogers', 'Tom_Bower']",['English'],['United_States'],1995
239,"Goofy Movie, A","['Animation', ""Children's"", 'Comedy', 'Romance']",Kevin_Lima,"['Wallace_Shawn', 'Kellie_Martin', 'Jim_Cummings', 'Jenna_von_Oÿ', 'Bill_Farmer', 'Jason_Marsden', 'Rob_Paulsen']",['English'],['United_States'],1995
240,Hideaway,['Thriller'],,[''],[''],[''],1995
241,Fluke,"[""Children's"", 'Drama']",Carlo_Carlei,"['Max_Pomeranc', 'Jon_Polito', 'Nancy_Travis', 'Eric_Stoltz', 'Samuel_L._Jackson', 'Matthew_Modine']",['English'],['United_States'],1995
242,Farinelli: il castrato,"['Drama', 'Musical']",Gérard_Corbiau,"['Elsa_Zylberstein', 'Enrico_Lo_Verso', 'Stefano_Dionisi']","['French', 'Italian']","['Italy', 'France', 'Belgium']",1994
243,Gordy,['Comedy'],,"['Doug_Stone', 'Tom_Lester']",['English'],['United_States'],1995
244,Gumby: The Movie,"['Animation', ""Children's""]",Art_Clokey,"['Dallas_McKennon', 'Art_Clokey']",['English'],['United_States'],1995
245,"Glass Shield, The","['Crime', 'Drama']",Charles_Burnett,"['Michael_Ironside', 'Lori_Petty', 'Elliott_Gould', 'Michael_Boatman', 'Natalia_Nogulich', 'Richard_Anderson', 'Donald_Patrick_Harvey', 'Bernie_Casey', 'Ice_Cube', 'M._Emmet_Walsh']",['English'],['United_States'],1994
246,Hoop Dreams,['Documentary'],Steve_James,"['Arthur_Agee', 'William_Gates']",['English'],['United_States'],1994
247,Heavenly Creatures,"['Drama', 'Fantasy', 'Romance', 'Thriller']",Peter_Jackson,"['Kate_Winslet', 'Diana_Kent', 'Clive_Merrison', 'Melanie_Lynskey', 'Sarah_Peirse']",['English'],['New_Zealand'],1994
248,Houseguest,['Comedy'],Randall_Miller,"['Sinbad', 'Kim_Greist', 'Jeffrey_Jones', 'Phil_Hartman']",['English'],['United_States'],1994
249,Immortal Beloved,"['Drama', 'Romance']",,[''],[''],[''],1994
250,Heavyweights,"[""Children's"", 'Comedy']",Steven_Brill,"['Paul_Feig', 'Max_Goldblatt', 'Kenan_Thompson', 'Tom_McGowan', 'Ben_Stiller', 'Tom_Hodges', 'Jeffrey_Tambor', 'Leah_Lail', 'Jerry_Stiller', 'Shaun_Weiss', 'David_Bowe', 'Aaron_Schwartz', 'Anne_Meara']",['English'],['United_States'],1994
251,"Hunted, The",['Action'],,[''],[''],[''],1995
252,I.Q.,"['Comedy', 'Romance']",Fred_Schepisi,"['Meg_Ryan', 'Charles_Durning', 'Tim_Robbins', 'Walter_Matthau']","['English', 'German']",['United_States'],1994
253,Interview with the Vampire,"['Drama', 'Horror']",,[''],[''],[''],1994
254,Jefferson in Paris,['Drama'],James_Ivory,"['James_Earl_Jones', 'Thandiwe_Newton', 'Jean-Pierre_Aumont', 'Michael_Lonsdale', 'Greta_Scacchi', 'Seth_Gilliam', 'Nick_Nolte', 'Lambert_Wilson', 'Charlotte_de_Turckheim', 'Simon_Callow', 'Nancy_Marchand', 'Gwyneth_Paltrow']","['English', 'French']","['France', 'United_States']",1995
255,"Jerky Boys, The",['Comedy'],James_Melkonian,"['Alan_Arkin', 'Johnny_Brennan', 'Kamal_Ahmed']",['English'],['United_States'],1994
256,Junior,"['Comedy', 'Sci-Fi']",Ivan_Reitman,"['Pamela_Reed', 'Emma_Thompson', 'Arnold_Schwarzenegger', 'Frank_Langella', 'Danny_DeVito']",['English'],['United_States'],1994
257,Just Cause,"['Mystery', 'Thriller']",Arne_Glimcher,"['Ruby_Dee', 'Blair_Underwood', 'Sean_Connery', 'Ed_Harris', 'Kate_Capshaw', 'Laurence_Fishburne']",['English'],['United_States'],1995
258,"Kid in King Arthur's Court, A","['Adventure', ""Children's"", 'Comedy', 'Fantasy', 'Romance']",Michael_Gottlieb,"['Joss_Ackland', 'Art_Malik', 'Thomas_Ian_Nicholas']",['English'],"['United_Kingdom', 'United_States']",1995
259,Kiss of Death,"['Crime', 'Drama', 'Thriller']",Barbet_Schroeder,"['David_Caruso', 'Stanley_Tucci', 'Ving_Rhames', 'Kathryn_Erbe', 'Helen_Hunt', 'Michael_Rapaport', 'Samuel_L._Jackson', 'Nicolas_Cage']",['English'],['United_States'],1995
260,Star Wars: Episode IV - A New Hope,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",George_Lucas,"['Carrie_Fisher', 'Harrison_Ford', 'Peter_Cushing', 'Alec_Guinness', 'Mark_Hamill']",['English'],['United_States'],1977
261,Little Women,['Drama'],Gillian_Armstrong,"['Trini_Alvarado', 'Claire_Danes', 'Winona_Ryder', 'Mary_Wickes', 'Eric_Stoltz', 'Christian_Bale', 'Gabriel_Byrne', 'Kirsten_Dunst', 'Samantha_Mathis', 'Susan_Sarandon']",['English'],['United_States'],1994
262,"Little Princess, A","[""Children's"", 'Drama']",,[''],[''],[''],1995
263,Ladybird Ladybird,['Drama'],Ken_Loach,"['Vladimir_Vega', 'Crissy_Rock']",['English'],['United_Kingdom'],1994
264,"Enfer, L'",['Drama'],,[''],[''],[''],1994
265,Like Water for Chocolate (Como agua para chocolate),"['Drama', 'Romance']",Alfonso_Arau,"['Lumi_Cavazos', 'Marco_Leonardi', 'Ada_Carrasco', 'Mario_Iván_Martínez', 'Regina_Torné', 'Yareli_Arizmendi']","['Spanish', 'English']",['Mexico'],1992
266,Legends of the Fall,"['Drama', 'Romance', 'War', 'Western']",Edward_Zwick,"['Anthony_Hopkins', 'Julia_Ormond', 'Henry_Thomas', 'Aidan_Quinn', 'Brad_Pitt']",['English'],['United_States'],1994
267,Major Payne,['Comedy'],Nick_Castle,"['Damon_Wayans', 'Michael_Ironside', 'Karyn_Parsons']",['English'],['United_States'],1994
268,Little Odessa,['Drama'],,[''],[''],[''],1994
269,My Crazy Life (Mi vida loca),['Drama'],,[''],[''],[''],1993
270,Love Affair,"['Drama', 'Romance']",Glenn_Gordon_Caron,"['Garry_Shandling', 'Warren_Beatty', 'Pierce_Brosnan', 'Katharine_Hepburn', 'Chloe_Webb', 'Kate_Capshaw', 'Annette_Bening']",['English'],['United_States'],1994
271,Losing Isaiah,['Drama'],Stephen_Gyllenhaal,"['Cuba_Gooding_Jr.', 'Halle_Berry', 'Samuel_L._Jackson', 'Jessica_Lange', 'David_Strathairn']",['English'],['United_States'],1995
272,"Madness of King George, The",['Drama'],Nicholas_Hytner,"['Ian_Holm', 'Nigel_Hawthorne', 'Amanda_Donohoe', 'Rupert_Everett', 'Rupert_Graves', 'Helen_Mirren']",['English'],['United_Kingdom'],1994
273,Mary Shelley's Frankenstein,"['Drama', 'Horror']",Kenneth_Branagh,"['Ian_Holm', 'Robert_De_Niro', 'Helena_Bonham_Carter', 'Kenneth_Branagh', 'Aidan_Quinn', 'John_Cleese', 'Tom_Hulce']",['English'],"['Japan', 'United_States']",1994
274,Man of the House,['Comedy'],James_Orr,"['Farrah_Fawcett', 'Jonathan_Taylor_Thomas', 'George_Wendt', 'Chevy_Chase']",['English'],['United_States'],1995
275,Mixed Nuts,['Comedy'],James_Parrott,['Stan_Laurel'],['Silent'],['United_States'],1994
276,Milk Money,"['Comedy', 'Romance']",Richard_Benjamin,"['Ed_Harris', 'Melanie_Griffith']",['English'],['United_States'],1994
277,Miracle on 34th Street,['Drama'],Les_Mayfield,"['Dylan_McDermott', 'James_Remar', 'Sir_Richard_Attenborough', 'Mara_Wilson', 'Elizabeth_Perkins', 'J._T._Walsh', 'Robert_Prosky']",['English'],['United_States'],1994
